sound.files,selec,log(duration),log(meanfreq),log(sd),log(freq.median),log(freq.Q25),log(freq.Q75),sqrt(time.median),cubroot(time.Q25),log(time.Q75),log(skew),(sp.ent)^2,(time.ent)^2,sqrt(sfm),log(meandom),log10(mindom),log(maxdom),log(modindx),log(startdom),log(enddom),dfslope2,log(meanpeakf)
MT 12 June 2017 M11 10.wav,6,0.190351429,0.986102945,-0.661165952,1.204677517,0.925198176,0.849963952,0.073347721,0.375733197,0.126857888,0.281938418,0.179408486,0.938930282,-0.293211124,1.061313924,0.689783905,0.962476904,-0.555053858,1.153591036,0.23592991,-0.866480397,1.255265451
XF_11Feb19_marina7.wav,18,-0.428655126,0.986152117,1.355466628,0.194438151,0.700824353,0.337170422,-0.736886687,-0.033590655,-0.392590364,0.21360073,0.292605433,0.039886403,1.022916177,0.098354529,0.372904203,-0.205397856,0.110551678,0.177332237,-0.091927111,-0.357480992,0.086377437
JC_26Mar19_Kallang_2.wav,37,2.953895913,0.986202075,1.158224532,0.868782612,0.844227319,0.79015246,2.743148133,1.457060308,2.948788421,-0.094135861,1.42689552,-0.153976298,1.663099754,0.726585257,-1.30039387,0.572348031,1.090842909,-2.08971692,-1.66731295,0.136335449,0.63457294
YN_19Jun19_KallangRiversidePark_11.wav,5,0.23257113,0.98639508,-1.673967065,0.927903606,1.324324011,0.402987775,0.518991815,0.755767834,0.171344186,0.083727751,-1.715752767,0.819025664,-1.682213516,0.886109503,1.03827299,0.634444671,-0.445947814,0.862095562,0.596491324,-0.247182393,0.927648258
MT 12 June 2017 M11 6.wav,10,1.206446103,0.987499525,-0.0015275,1.050639381,0.835944481,1.09450038,0.761382701,0.698325907,1.097091112,-1.009196886,1.076303189,1.111531413,0.488579899,1.291147217,0.56617122,1.376846819,1.008939185,1.659029569,1.514708313,-0.04097519,1.485836299
ML 27 nov 18 BS 5.wav,53,-1.093623075,0.989555776,1.337035951,0.4741763,0.077092254,1.654691874,-0.5047765,0.087525215,-0.634217083,-2.13753747,1.636526519,-1.14877919,1.863419479,0.735211559,0.339719577,1.634678968,-0.500512505,1.879703769,0.538638147,-2.858829445,0.3529144
jw_26mar19_kallang2.wav,21,1.10202189,0.989698916,1.799823777,-0.082517876,0.153817566,1.683144775,0.80398839,0.717683192,1.139507895,0.417927297,1.443144953,1.193680439,2.15475577,-0.117272218,0.134313518,0.044752759,-0.461251065,0.304812959,-0.338783034,-0.282933609,-0.46181912
AK 23 june 2017 B11 6.wav,3,-0.204470371,0.990284227,0.644088306,0.589417599,0.482859657,0.929796649,-0.255855353,-0.079742493,-0.531420582,-1.126043826,1.155932975,0.372562713,1.323828087,0.308554607,-0.433495246,0.695757736,-0.132282602,1.076096876,-0.926261781,-2.030489551,0.783561551
ML 19 dec 18 BS 1.wav,1,0.612920791,0.990328396,-0.968373379,1.335872822,1.207703521,0.671730671,0.464588001,0.370193423,0.704845716,1.610005065,-0.864697764,1.206411513,-0.952866669,1.178584061,0.896915794,0.786300653,0.947242947,1.076096876,0.846826405,-0.161313138,1.094519448
ZY 15 June Bten19.wav,1,-0.058883632,0.990512792,-1.374433808,1.196701322,1.291728981,0.719144299,-0.138325969,-0.028690443,0.080977653,0.267611625,-0.741709253,0.553319924,-1.33993837,1.123424985,0.720071429,0.875187204,-0.880864566,0.112095873,1.280312573,1.234346563,1.202336272
hzb_060419_flyer_StragglersCatchingUp.wav,27,1.516142371,0.99175438,-1.973296794,1.058261668,1.329549672,0.580406049,1.313794833,0.944420177,1.399054307,-0.02017014,-0.357905759,0.919586368,-1.651671597,1.084569573,1.280226344,0.634444671,2.237097688,0.862095562,1.005312245,0.130453008,0.899207638
SP 22 Mar 18 M13.wav,39,0.564124938,0.991983989,1.868152135,0.247671132,-0.438623388,2.068491533,0.417222427,0.349632906,0.65343815,0.159198228,1.558599204,1.215610095,2.162111339,-0.714716107,-0.157979184,-0.316677436,-0.324662081,0.209570638,-0.231092485,-0.27809913,-0.955848175
ZY 7 June PR39.wav,15,1.407269156,0.992130759,1.354584429,0.142109378,0.692938229,0.51697204,1.325133395,0.949366179,1.409044798,2.238279206,0.169245858,1.017720599,0.899806662,0.141224002,0.659254078,-0.35434426,1.430684986,0.177332237,0.23592991,0.074221846,0.086377437
EL_8Mar19_ClarkeQuay_10.wav,8,-0.838179704,0.992462767,1.381839189,1.525134628,-0.523782905,1.210414881,-0.312434001,0.185410145,-0.365070915,0.216106953,1.095404753,-1.017086199,1.809038438,1.51503076,1.768586025,0.991228443,0.062919864,1.304377327,1.422612973,0.161989443,1.255265451
YN_6Feb19_Kallang12.wav,11,-1.210326127,0.992677081,-1.212555254,1.147690272,1.572517774,0.503948225,-0.958473251,-2.108215571,-0.75717965,0.817353687,-1.194272168,-2.027277772,-0.824159573,1.046948229,1.33197233,0.572348031,-0.983289693,0.77891813,1.082231731,0.498247309,0.927648258
DSCN1869.wav,9,1.866995574,0.993130266,0.406215723,0.90005861,0.72210836,0.638198892,2.272364732,1.531885745,1.925823995,-0.539713833,1.200958106,0.614468541,1.105466998,1.009532796,-0.120194638,1.903335104,0.396168584,0.636481848,-0.60210784,-0.355989353,0.927648258
ZY 16 June Bten30.wav,313,-1.079698641,0.994783902,-1.140069013,1.129811383,1.384056703,0.661920574,-1.330847508,-2.108215571,-1.453590755,-0.347159626,-0.547996641,-1.256435499,-0.903183414,1.31215657,1.50774982,1.019810855,0.366895272,1.102089042,1.082231731,-0.137736732,1.094519448
XF_09032019_gbtb6.wav,1,1.215933776,0.995122974,-0.180783599,0.914054846,1.200350346,0.422398021,1.101580335,1.224702244,1.107088191,0.672737675,-0.254927315,1.037912774,-0.16977297,0.966451395,1.03827299,0.904458353,0.364458537,0.916637103,0.819782404,-0.008772575,0.417089135
sl_18Feb2019_jiakkimbridge_zouk_Fishing.wav,11,0.38703004,0.995482844,1.83817044,0.372346199,-0.657180415,1.462666243,0.044307524,0.361664468,0.408896791,1.138395473,0.616827083,1.146477408,1.472450784,0.676253898,0.502830215,1.076476173,0.436328217,-0.124643894,0.042499786,0.116974951,-0.19743707
sl_18Feb2019_jiakkimbridge_zouk_3OttersTussleInWater.wav,9,0.855881202,0.997549977,1.415501518,0.104849424,0.347436251,1.258569207,0.709473727,0.674651192,0.585804827,0.736169366,1.205415328,1.220191535,1.968003438,-0.218215435,0.339719577,-0.586691118,1.654333405,-0.230380088,-0.024141606,0.135876792,-0.234242803
ZY 7 June PR21.wav,3,0.487759071,0.998360157,-0.268520689,1.02656856,1.10270296,0.781919568,0.133000613,0.404508233,0.197934803,-0.503172183,0.537725933,0.995788649,0.208264484,1.270563943,1.120640389,1.269757175,1.301465439,1.49728068,1.280312573,-0.179738455,0.983981377
sl_18Feb2019_jiakkimbridge_zouk_AdultDoesn'tShareFishWith2Pups.wav,16,0.869115536,0.999644692,1.307652149,0.237156008,0.330967036,1.459774374,0.723255112,0.680946436,0.842030143,-0.163489806,1.484702932,1.256223692,2.079888339,-0.170215226,0.405802752,-0.586691118,2.445140795,-0.089987586,0.075403383,0.116974951,-0.19743707
YN_14June19_Opp_Kallang_Riverside_Park_23.wav,4,1.702865922,0.999667593,0.462758041,0.860578756,1.115072678,0.498538353,1.558294295,0.928605306,1.684090833,0.077376041,0.668737096,0.797521906,0.674446427,0.686709378,0.470761051,0.634444671,1.158933108,-0.159591435,0.596491324,0.349700329,0.511621859
IL 27 jun 2017 B10 GBTB 7.wav,18,0.754656801,1.000895258,1.79694639,-0.005482547,0.241373588,1.395054201,0.781470494,0.351504295,0.900416285,0.183895641,0.388865949,1.246705682,0.28548387,-0.152995637,-0.00903509,-0.27930036,-0.260684803,-0.021529531,-0.375342636,-0.181640986,0.051890235
YN_14June19_Opp_Kallang_Riverside_Park_12.wav,38,1.902827975,1.000920832,0.866267005,1.187819551,0.056020989,1.11725164,2.193747238,1.317257792,1.867888485,-1.120746601,1.582729777,0.576578725,1.640135503,0.824339016,-1.351965032,1.709434226,1.343018411,-0.844764447,0.765132276,0.592393935,1.460808611
SP 24 Jan 18 B2.wav,26,-1.148076869,1.001084741,0.615096854,1.174774367,1.444125073,0.585345583,-1.365894417,-2.108215571,-1.525636685,0.730059835,-0.327206776,-1.222624486,0.848850681,1.148405075,1.433405755,0.634444671,0.436328217,1.023620055,1.132691315,0.116974951,0.983981377
XF_11Feb19_marina4.wav,12,0.15535847,1.001630962,0.97923935,0.459261178,0.89073056,0.005120228,0.277045412,0.473323528,0.364666611,1.133615955,-0.227212166,0.784121457,0.657052081,0.550823156,1.010417334,0.07946002,0.162845814,0.548618025,0.653509048,0.089914366,0.417089135
hzb_200419_gbtbeast_SqueaksRushes.wav,6,0.116566548,1.002155145,0.642357691,1.008628131,0.627558854,1.243634316,-0.239896592,-0.072772908,-0.051244647,-0.841251947,0.883155172,0.822910176,0.532832152,1.09660164,-1.620823223,1.323597016,0.070156888,-2.438906511,1.692694897,3.236187746,1.510721782
sl_25Mar2019_gbtb_EatingFish.wav,1,-0.986985617,1.002447055,1.510676433,1.05491601,0.218358449,0.762013732,-0.426007543,0.127870211,-0.521858202,0.665743156,0.510952113,-1.108123354,1.791400089,1.019899596,1.383026041,0.540999561,-0.983289693,0.834554183,1.056758038,0.31129365,0.812760603
ZY 16 June Bten32.wav,17,1.293691375,1.003584654,0.015840508,0.847437432,0.913103926,1.153980441,1.340031947,0.955859003,1.243151615,-1.078623262,0.973840894,1.076439333,-0.015645835,1.346551954,1.093381644,1.758639669,0.602930246,0.578112709,0.653509048,0.086765553,0.542684721
ZY 16 June Bten33.wav,17,1.293691375,1.003584654,0.015840508,0.847437432,0.913103926,1.153980441,1.340031947,0.955859003,1.243151615,-1.078623262,0.973840894,1.076439333,-0.015645835,1.346551954,1.093381644,1.758639669,0.602930246,0.578112709,0.653509048,0.086765553,0.542684721
sl_25Mar2019_gbtb_2OttersPlaying.wav,2,-0.310882286,1.003829687,1.643551742,0.17052262,0.802693825,1.271992393,-0.656877101,0.008548881,-0.268500947,1.722564987,0.108232912,0.194884226,1.641481048,0.233725631,0.750120466,-0.242208608,-0.983289693,0.144841971,0.420324914,0.254415112,0.154547704
L1050006.wav,13,-0.677201113,1.005948866,2.112841856,0.014025553,-0.245768491,1.749370067,-0.608640579,0.033752396,-0.787224695,0.570021361,1.135583219,-0.41244363,1.602547186,0.864512555,-0.00903509,3.004192574,-0.983289693,-0.68245183,3.058342912,6.417631812,0.051890235
sl_18Feb2019_jiakkimbridge_zouk_Fishing.wav,27,-0.668307729,1.005955405,1.566561389,0.029887527,0.102330999,1.38760321,-0.60238958,0.037007672,-0.777853317,-0.5871082,1.420390063,-0.516387219,2.125688721,-0.566546136,0.134313518,-0.914849274,0.258122328,-0.488083142,-0.338783034,0.075711658,-0.620383481
ML 24 dec 18 BS 35.wav,6,0.886540041,1.006279841,-0.933785573,1.159482708,1.136458511,0.755800815,1.374370428,1.208550939,1.077110641,-0.834244678,0.183969137,0.966225805,-0.592749342,1.038641313,0.134313518,1.076476173,-0.983289693,1.401947384,-0.338783034,-1.073893881,1.359242687
YN_20Jun2019_GardensByTheBay_05.wav,56,0.13233301,1.006388679,1.217510303,0.194261016,0.777412094,1.34152792,0.255720994,0.46319434,-0.034632293,1.203020662,0.875614784,0.843971227,1.937496902,0.326640597,0.750120466,0.182118683,-0.742061118,0.636481848,0.359811718,-0.266367843,0.120595201
YN_14June19_Opp_Kallang_Riverside_Park_04.wav,1,-0.200277659,1.006952335,1.125074979,0.541297197,0.354063946,1.144297804,-0.252530425,0.449331102,-0.067992255,-1.273127399,1.533796769,0.478906417,2.024575792,-0.22971303,-1.457246412,0.215861846,-0.874033085,0.607399681,-1.985477647,-2.188220345,-0.234242803
hzb_060419_flyer_Rolling04.wav,2,-1.068773558,1.006991417,-1.279552607,1.191832762,1.318503767,0.636810469,-0.486611551,0.096861889,-0.608032364,-0.072858697,-0.999121005,-1.211660048,-1.116223936,1.116590285,1.010417334,0.816110538,-0.983289693,1.179104815,0.567670695,-1.250792637,1.148759616
sl_09Feb2019_gbtb_PlayingInTheWater.wav,3,-0.317790023,1.007528001,0.249186599,1.189050172,0.889318712,0.777364684,-0.661637761,0.006053339,-0.275780569,1.386852921,0.204447776,0.065960604,0.622398623,1.242639977,0.896915794,0.875187204,-0.862779893,1.179104815,0.450237244,-0.951961782,1.175629867
ZY 15 June Bten14.wav,10,-1.282714748,1.008155598,-0.344183528,0.661814987,0.892705739,1.162736747,-1.002397012,-2.108215571,-0.833451672,0.770008654,-0.829207861,-2.056480922,-0.764012856,0.252765486,0.779934742,-0.242208608,-0.394095026,0.241561049,0.329203745,0.003925018,0.188239027
ZY 7 June PR39.wav,11,1.955533456,1.008372986,1.558255263,0.345756603,0.670380787,0.766581065,2.02986985,1.348220556,2.048123493,0.203596074,1.068286243,0.595207913,1.309998225,0.240632598,0.689783905,0.148139551,2.452656678,0.079089883,0.267266652,0.127736719,0.051890235
hzb_110219_nearkallangairport_dig&scratch.wav,2,0.280824209,1.009569433,-1.360674874,1.034130752,1.36329091,0.583827773,-0.31576176,0.414401933,-0.152852818,0.709333429,-0.902327729,0.736490082,-0.926445857,0.792339016,1.093381644,0.695757736,0.384475429,0.548618025,0.653509048,0.091598726,0.480337113
ZY 16 June Bten32.wav,60,-0.368881001,1.009823352,0.716539685,0.742441229,0.243861886,1.50026421,-0.696580294,-0.012309055,-0.329610069,0.350059851,0.235645484,0.144505037,0.328521235,1.819568909,0.838873489,1.53318189,-0.948867441,0.241561049,1.842111974,2.169949765,1.79881453
ZY 16 June Bten33.wav,60,-0.368881001,1.009823352,0.716539685,0.742441229,0.243861886,1.50026421,-0.696580294,-0.012309055,-0.329610069,0.350059851,0.235645484,0.144505037,0.328521235,1.819568909,0.838873489,1.53318189,-0.948867441,0.241561049,1.842111974,2.169949765,1.79881453
hzb_110219_nearkallangairport_swimming.wav,1,-0.038646025,1.009913546,-0.885921643,1.143439819,1.642935894,0.468296002,-0.713993853,-0.021490046,-0.356701224,1.182753353,-1.098129039,0.475363127,-0.889093139,1.045406571,1.306187042,0.572348031,-0.526274804,0.916637103,0.873686432,-0.06235187,0.927648258
hzb_080419_riverside_FoundTheMother.wav,3,-1.076049764,1.010685955,0.733500888,0.931571407,0.452961484,0.951565738,-0.491942204,0.094123998,-0.615699204,-0.480173064,1.230220402,-1.189500079,1.666868497,1.011756083,1.383026041,0.540999561,-0.983289693,0.943641957,0.95318728,-0.086413902,0.783561551
hzb_060419_flyer_StragglersCatchingUp.wav,7,1.253874708,1.010918789,-2.055841988,1.039481526,1.37469185,0.558447928,1.29245105,0.9350989,1.380182123,-0.439846772,-0.487968171,1.080264999,-1.611119111,1.112599012,1.35758456,0.756306756,2.412886968,1.049941237,0.979335778,0.009063522,0.870581128
hzb_060419_flyer_StragglersCatchingUp.wav,15,-0.953836129,1.010967258,-2.004563396,1.053304146,1.376123851,0.558677163,-0.401080428,0.140561982,-0.486931056,-0.188741303,-0.877867502,-1.265314662,-1.509106769,1.019899596,1.280226344,0.634444671,0.025339438,0.862095562,1.132691315,0.403545574,0.841766281
hzb_160219_jiakkimbridge_zouk_Lazing.wav,3,-1.021416365,1.011689191,1.404648064,1.376448035,-0.196326784,1.29886839,-1.300487113,-2.108215571,-1.392182794,1.669661655,-0.085510058,-1.190537572,1.095085744,-0.739989126,0.063312252,-1.266785562,-0.983289693,-0.60361093,-0.41224392,0.116974951,-0.743191469
hzb_060419_flyer_StragglersCatchingUp.wav,18,1.372843199,1.012058867,-1.806680968,1.097498646,1.382794206,0.60622948,1.284100509,0.653502204,1.193791304,-0.29296073,-0.358989551,1.010709767,-1.591906204,1.156792502,1.408299033,0.786300653,2.034152016,1.049941237,1.056758038,0.058956712,0.955905388
hzb_200419_gbtbeast_PondFishing.wav,1,-0.509311355,1.014536098,-0.366274354,1.113031628,0.87481095,1.047298119,-0.488209677,0.096041216,-0.610329421,-1.460526671,0.164382933,-0.785845227,-0.484779557,0.911310579,0.750120466,1.296751666,-0.834273027,0.273307256,1.670880428,1.980738456,0.188239027
YN_14June19_Opp_Kallang_Riverside_Park_23.wav,5,1.30448983,1.014927953,1.018972691,0.541601213,0.684674112,1.614455997,1.049291076,0.68081823,1.254528935,-0.864449561,1.157932784,1.098217722,1.105638936,0.347657691,-0.196141581,0.603495548,-0.314804774,0.488993593,-0.680685731,-0.468859012,2.344273076
hzb_060419_flyer_StragglersCatchingUp.wav,2,0.802865083,1.016286251,-0.542069073,1.149389585,1.369024141,0.703955984,0.468374712,0.371833472,0.708927996,-0.376015661,0.247579823,1.214776521,-0.101190206,1.143116798,1.45834838,0.665197913,1.523095054,0.943641957,1.03111893,0.097552785,0.955905388
IL 25 jun B10 8.wav,2,-1.272210703,1.017001256,-0.29551858,1.063387147,1.034013484,0.612276823,-0.996071988,-2.108215571,-0.822380999,-0.554197422,0.084462807,-2.073248801,0.489437329,1.089920771,1.35758456,0.756306756,-0.983289693,0.806829194,1.23171616,0.791634875,0.841766281
ZY 6 June PR17.wav,58,0.127618037,1.017086832,0.583809083,1.384525315,0.800283389,1.242160735,-0.231083365,-0.068929089,-0.039601916,-0.067171007,0.656182927,0.85961104,0.399961083,1.734621663,1.065926792,1.481627073,0.558031882,1.659029569,1.821109751,0.2267663,1.535466667
DSCN1742.wav,5,0.540062179,1.017448983,0.033223473,1.14866251,0.809621381,1.213108647,0.596589195,0.42704882,0.570135889,0.453498119,0.585288074,1.11272399,-0.128574797,1.087780986,0.809517898,1.323597016,0.207370952,0.336081775,0.792551891,0.361403282,0.154547704
JC_22Feb19_Marina_9.wav,2,-0.13256944,1.018116927,-1.22211018,0.998959142,1.29585725,0.746426304,-0.198356941,-0.054687228,0.003345261,-0.584601866,-0.022237464,0.46234,-1.01125016,0.989584452,1.2012675,0.875187204,0.482354327,0.636481848,0.792551891,0.148335778,0.604157235
ZY 15 June Bten32.wav,25,-0.082411876,1.018367218,-1.061856946,1.159710329,0.939644405,0.921299209,-0.157255427,-0.036870353,0.05665573,0.081839708,-0.165918167,0.544047753,-1.077984314,1.159718098,0.659254078,1.132488274,-0.208223218,0.045819842,0.979335778,0.942240267,1.435637083
ZY 16 June Bten32.wav,225,-0.453934927,1.019570747,-0.296880669,1.163440335,1.095222353,1.045499532,-0.170321337,0.494390364,-0.419225931,-0.646604365,0.287077454,-0.010989267,-0.493402715,1.510120404,1.33197233,1.296751666,-0.859125877,1.590477474,0.900364971,-1.066137632,1.560072533
ZY 16 June Bten33.wav,225,-0.453934927,1.019570747,-0.296880669,1.163440335,1.095222353,1.045499532,-0.170321337,0.494390364,-0.419225931,-0.646604365,0.287077454,-0.010989267,-0.493402715,1.510120404,1.33197233,1.296751666,-0.859125877,1.590477474,0.900364971,-1.066137632,1.560072533
SP 30 Mar 18 B3.wav,13,-0.194235567,1.020407359,0.20871233,0.621894739,1.151572867,0.232846292,-0.24773403,-0.076194225,-0.061626073,-0.037467326,-0.742148668,0.479073612,-0.310627495,0.605474671,0.896915794,0.381149753,-0.983289693,0.806829194,0.450237244,-0.433267657,0.754166528
ZY 15 June Bten14.wav,11,0.760929246,1.021416239,-2.43397175,0.943377556,1.393711177,0.482854158,0.788108857,0.994156267,0.907021794,0.017836782,-0.932978847,1.101626137,-1.545241528,1.028029725,1.03827299,0.962476904,-0.983289693,1.304377327,0.596491324,-0.498185061,0.542684721
ML 19 dec 18 BS 31.wav,4,-0.245480931,1.021569964,0.202366812,1.325666739,0.925071261,1.098107045,-0.28818249,-0.093897346,-0.115624238,0.963615534,0.088374347,0.453253406,0.412467194,1.213663379,0.534632132,1.16025404,-0.460320334,1.076096876,0.075403383,-1.178919323,1.039599127
YN_160519_Kallang5.wav,1,-1.150347717,1.021857357,0.342564399,0.946130525,1.118695347,0.599816204,-1.367047662,-2.108215571,-1.528028988,-1.216577587,0.543891819,-1.368028627,0.852899671,0.442288285,-1.149734516,0.816110538,-0.983289693,-1.92553509,1.280312573,4.659458708,1.175629867
XF_09032019_gbtb10.wav,1,-0.188211783,1.022439139,0.939189127,0.710751257,1.073270234,0.461449335,-0.242945076,-0.07410333,-0.055279504,0.906587029,0.355143325,0.519784823,0.60280957,0.745051806,0.896915794,0.634444671,-0.294169075,1.023620055,0.450237244,-0.689712496,0.604157235
ZY 16 June Bten30.wav,75,1.923797436,1.022883547,-0.235525075,0.68157757,1.091635636,1.027523466,1.476918124,0.894944192,1.757226367,1.251235214,0.638351302,0.583304088,0.245712191,1.079678635,0.779934742,1.403254471,0.323561625,0.834554183,0.329203745,-0.12366406,0.480337113
YN_20Jun2019_GardensByTheBay_05.wav,37,-1.085550017,1.023087577,1.703038498,0.775599386,-0.126336994,1.645430477,-1.3338709,0.090554551,-1.4597564,-2.532902138,2.020396289,-1.177119982,2.746385623,0.255931683,-0.957683529,0.381149753,-0.983289693,-1.716246506,0.926864458,3.591451845,0.664778878
hzb_31jan_16.wav,18,-0.83431096,1.023881885,0.374864144,1.567252077,1.001821154,1.012971554,-1.199899885,-2.108215571,-1.195042298,0.274490515,-0.21359867,-1.011306123,-0.073339164,1.551703891,1.722468146,1.104562933,0.062919864,1.204463022,1.375747037,0.251751084,1.281492091
XF_09032019_gbtb10.wav,2,0.462394707,1.025225651,0.681882021,0.627250075,1.076919946,0.096128466,0.518868625,0.393651273,0.488303295,1.753493036,-0.396984345,1.062459826,0.023605465,0.58825473,0.838873489,0.28265322,-0.983289693,0.722527668,0.390184243,-0.25298624,0.511621859
SP 24 Jan 18 B5.wav,14,1.29065728,1.02531338,1.042919838,0.869013583,0.309100189,0.990070384,1.336389021,0.954272061,1.418938269,-2.184887208,1.612887863,1.079002717,1.770999,0.707120907,-0.312973399,1.609502767,0.175000602,0.970472585,-0.641201315,-0.715075603,1.011878536
IL 27 jun 2017 B10 GBTB 7.wav,1,-0.680175867,1.025474265,0.213045834,1.379617328,0.452579399,1.094878271,-1.41295406,-2.108215571,-1.62440535,-0.56226937,0.475356971,-1.38465127,0.420079386,1.276747922,-0.04572968,1.269757175,-0.983289693,-0.722439954,1.648944768,3.272107248,-0.869542546
ML 28 dec 18 BS 54.wav,7,-1.07604707,1.025681136,0.165835672,1.309692062,0.951358587,0.818909932,-1.328960212,-2.108215571,-0.615699204,0.044530774,0.105857182,-1.24287989,0.554050376,1.319820682,1.483129038,1.076476173,-0.983289693,1.401947384,1.056758038,-0.798273631,1.039599127
SP 24 Jan 18 B2.wav,9,-0.140681662,1.027117217,1.538827839,0.456219997,0.937776638,-0.153287858,-0.204895759,-0.057528829,-0.005199928,0.725443176,-0.204070182,0.499939497,0.879353932,0.50330929,0.868004989,0.07946002,0.062919864,0.367117239,0.420324914,0.022500725,0.385119306
sl_6Apr2019_flyer_EatingFishAvoidingOthers.wav,1,1.234103406,1.027185446,0.401489596,0.656249565,1.274708309,0.151448988,0.970702923,0.647501063,1.180367215,1.234468,-0.29667006,1.112812187,0.829463009,0.588698643,0.720071429,0.182118683,0.038681999,0.112095873,0.509390541,0.241557603,0.511621859
YN_14June19_Opp_Kallang_Riverside_Park_26.wav,18,-1.072408079,1.027507645,0.316936705,1.359471224,1.769213864,0.676850225,-0.489275617,0.095493774,-0.611862231,0.860384109,-1.304658986,-1.248764848,-0.114106358,1.289092739,1.556519915,0.786300653,-0.983289693,1.153591036,1.132691315,-0.136787321,1.121723497
jw_26mar19_kallang2.wav,31,-0.121810194,1.027977971,1.990095886,0.303610942,-0.452645488,2.077405169,-0.189659565,0.48382623,0.014683915,0.400276889,1.430360801,0.547709111,2.189921778,-1.391595441,-1.351965032,-1.500436148,0.472578292,-0.803588537,-0.641201315,0.08578648,-0.912482778
XF_09032019_gbtb23.wav,28,-0.801734971,1.028119598,1.220743469,0.15575893,0.74275983,0.463772791,-0.69468438,-0.011310731,-0.918437324,0.221902375,-0.328049377,-0.501173866,0.07544777,0.173588439,0.628478041,-0.025414467,-0.983289693,0.458857715,0.172500293,-0.50157269,0.120595201
ZY 16 June Bten30.wav,326,-0.995362143,1.028607623,-0.978378365,1.150358938,1.122404594,0.877002547,-0.432272619,0.124674632,-1.364730797,0.094173909,-0.334022658,-1.123324552,-1.125041059,1.463227325,1.532212776,1.076476173,-0.983289693,0.997131221,1.491885078,0.897591882,1.410320053
YN_14June19_Opp_Kallang_Riverside_Park_28.wav,7,1.023290757,1.028745795,-0.207090168,0.735248386,1.293936188,0.157257875,0.721073117,0.679950181,0.839825545,0.618278182,-0.794748299,1.149785752,-0.40840084,0.653273911,0.838873489,0.540999561,-0.394095026,0.889455745,0.390184243,-0.264693344,0.573528827
hzb_160219_jiakkimbridge_zouk_EatingFish02.wav,10,0.468022755,1.028954869,-0.760076236,0.992318825,1.179080293,0.755389675,0.894216966,0.758460187,0.494232802,-1.032973868,0.359563636,0.994971534,-0.199965275,1.205161141,0.720071429,1.187862046,-0.236472986,1.204463022,0.509390541,-0.574705448,1.460808611
YN_19Jun19_KallangRiversidePark_02.wav,11,-0.738782163,1.029032207,1.588079491,0.872352003,0.356641554,1.283664297,-0.651531415,0.011349366,-0.852108064,1.684692885,0.952192547,-0.477347342,1.944805109,0.790066539,0.868004989,0.540999561,-0.983289693,0.273307256,1.056758038,1.100915678,0.899207638
sl_6Apr2019_flyer_WeirdBabyCryingNoises.wav,17,-0.662990463,1.029346557,1.102094572,0.614930461,1.290817256,-0.08329968,-0.598645797,0.038956104,-0.772250915,2.52453137,-1.903331861,-0.374320875,0.367073035,0.623642455,1.093381644,0.07946002,-0.983289693,0.548618025,0.653509048,0.07582389,0.511621859
YN_16Jun19_OppKallangRiversidePark_20.wav,2,-0.127631531,1.029487184,0.559986651,1.423176288,1.478633927,0.870912546,-0.773382015,-0.052954577,-0.45045949,0.38435128,-0.245390791,0.488567448,0.101513837,0.961435398,-1.733904326,0.962476904,-0.773536008,1.023620055,-2.27171952,-2.729651297,1.228880816
hb_02Feb2019_gbtb_SwimmingWBigFIsh.wav,1,-1.026379248,1.030023606,0.388142256,1.231674371,1.13767421,1.109891479,-1.303093066,-2.108215571,-1.397417869,-1.764032405,0.817152358,-1.540134248,0.417585901,0.820657255,-1.850438815,1.507472857,-0.983289693,-2.689131322,1.842111974,6.263639409,0.754166528
YN_6Feb19_Kallang6.wav,2,-0.627327762,1.030658991,-1.815267142,1.101557158,1.549428865,0.487628014,-0.573404324,0.052069899,-0.734676028,0.776262512,-1.414422496,-0.358061506,-1.424367776,1.062031115,1.280226344,0.603495548,-0.983289693,0.722527668,1.10754213,0.52103674,0.955905388
hzb_250319_helixtogbtb__RemainderAshore.wav,3,-0.353714831,1.031385618,0.354966957,1.604741264,0.984191489,0.888968609,-0.686255491,-0.006874998,-0.313631113,2.443022879,-1.257180067,0.167259013,0.057493345,1.460746913,1.628525976,0.933554224,-0.983289693,1.102089042,1.375747037,0.362830444,1.281492091
ZY 16 June Bten30.wav,67,0.007929803,1.031441536,-1.077132896,0.968829085,1.199174708,0.708788588,0.142660912,0.409152638,-0.165707484,-0.907168353,0.136945247,0.788792048,-0.97621735,0.883786773,0.838873489,0.933554224,-0.983289693,1.279622891,0.390184243,-0.962803882,1.148759616
hzb_250319_helixtogbtb__UnderBridgeSqueakPip.wav,51,0.153806715,1.031451277,-0.411178343,1.315015628,1.08624923,0.987729931,-0.210095007,-0.059789679,-0.012007157,0.878036129,-0.205946818,0.739058268,-0.52423785,1.569939013,1.699198513,1.076476173,1.413104829,1.179104815,1.491885078,0.36071388,1.410320053
IL 23 june B10 3.wav,23,-0.985593562,1.031706031,1.396372957,0.657049756,0.98860984,0.959330926,-0.4249647,0.12840192,-0.52039099,0.164104881,0.854061844,-1.094490614,1.760328616,0.674509168,0.925609222,0.477689272,-0.983289693,0.336081775,1.005312245,1.039330875,0.542684721
